NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,PubchemCID,pos
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3568,CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,54680694,-2.5710427938687837e-16 2.6315789473622877e-06 -5.263157894698281e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3568,CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,54680694,-2.5710427938687837e-16 2.6315789473622877e-06 -5.263157894698281e-06
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,TOX28634,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,4041,-5.2631578948180684e-06 -1.0526315789460838e-05 -2.337311630789803e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3565,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,5078,0.0 1.9999999999931185e-05 -1.500000000000945e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28635,CCCCC(=O)[O-],114781,-1.4285714285776154e-05 1.4285714285701809e-05 -1.1926223897340549e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7019,CCCCCCCCCCCCCC(=O)OC,31284,5.882352941215007e-06 0.0 -5.882352941170108e-06
,,,,,,,0.0,,0.0,,,TOX26715,Nc1ccncc1N,5918,-2.7755575615628914e-17 -1.2499999999998623e-05 6.776263578034403e-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7014,CCCCCCC(C)O,20083,1.1111111111183902e-05 -1.1111111111128391e-05 1.1564823173178713e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22494,CCC[Si](OC)(OC)OC,61254,-3.3306690738754695e-17 -1.0000000000021104e-05 1.0000000000021104e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27088,CC1=C(CC=O)C(C)(C)CCC1,61124,-8.333333333276904e-06 8.333333333341667e-06 4.625929269271485e-18
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3702,NCCNCCNCCN,5565,0.0 0.0 -6.938893903907229e-19
1.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,TOX3706,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,0,
0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX4280,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,43234,2.0185873175002847e-17 -4.545454545423766e-06 2.0343575309182555e-17
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,TOX4930,Cc1ccc(N)c(N)c1,10332,4.9343245538895844e-17 -1.850371707708594e-17 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4931,CCCCCNCCCCC,16316,9.090909090968648e-06 -1.5139404881252134e-17 -9.090909090909194e-06
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4284,COCC(C)O,7900,0.0 1.666666666667871e-05 1.6666666666660206e-05
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX4937,c1ccc2c(c1)Oc1ccccc1S2,9217,7.142857142840496e-06 -7.142857142824635e-06 -1.2390881971262907e-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4286,CC1CN1,6377,-5.551115123125783e-17 2.6020852139652106e-17 -6.938893903907228e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4287,CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,54740,4.761904761682193e-06 -4.761904761914811e-06 -4.761904761914811e-06
,,,,,,,,,0.0,,,TOX25914,NCC(=O)CCC(=O)O,137,0.0 1.1111111111139186e-05 1.111111111111085e-05
0.0,,,1.0,0.0,,0.0,,0.0,1.0,0.0,,TOX25447,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,3760,-1.7763568394002506e-16 -1.7763568394002505e-17 -8.000000000039087e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX175,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,5382,-4.166666666712467e-06 4.1666666667494745e-06 8.3333333333282e-06
0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX25916,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,2585,8.141635513917814e-17 -6.66666666670294e-06 -3.3333333333551707e-06
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX173,ClCOCCl,10967,2.0000000000042208e-05 0.0 -1.999999999999988e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX179,CC(O)CNCC(C)O,8086,4.9343245538895844e-17 2.4671622769447922e-17 -1.2335811384723961e-17
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13979,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,5460314,3.448275861999675e-06 -5.742532885992189e-18 3.4482758620245597e-06
0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX17262,CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX25007,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,66826,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5886,CCOC(=O)C1OC1c1ccccc1,8469,-7.14285714303082e-06 -1.4285714285712712e-05 -7.142857142858339e-06
0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,TOX5889,ONc1ccccc1,7518,5.551115123125783e-17 -1.2499999999991684e-05 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX5888,O=CC(=O)c1ccccc1,14090,9.999999999976694e-06 -1.0000000000032205e-05 0.0
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,TOX21803,[Cu]I,24350,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21530,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],3711576,0.0 -5.26315789482099e-06 -5.2631578947245755e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,TOX25005,ClCc1ccc(Cl)cc1Cl,7212,2.2204460492503132e-17 -1.0000000000003062e-05 -9.714451465470119e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6867,O=C(O)CCCCCCCCC(=O)O,5192,7.142857142840496e-06 1.4285714285704782e-05 -7.142857142858834e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6864,CCCCCCCC(=O)OC,8091,8.074349270001139e-17 9.090909090895474e-06 -9.09090909090872e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6863,CC(O)COCC(C)O,8087,1.1111111111085216e-05 6.167905692361981e-17 2.2222222222213607e-05
,,,,,,,0.0,,0.0,,,TOX31626,Cc1ccc(C(=O)C(=O)[O-])cc1C,153791162,-2.3076923076835133e-05 -7.692307692315385e-06 -7.69230769231325e-06
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26644,O=C([O-])COc1nn(Cc2ccccc2)c2ccccc12,24868270,0.0 -4.761904761893664e-06 -2.114710523095536e-17
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2107,Cc1ncc[nH]1,12749,3.700743415417188e-17 -1.666666666666483e-05 0.0
0.0,,0.0,1.0,,0.0,1.0,,0.0,0.0,,,TOX27268,COc1ccc2sc(C(=O)Nc3nnn[n-]3)c(OC(C)C)c2c1,76008006,-7.723290606088045e-17 4.34782608695363e-06 4.347826086943975e-06
0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,TOX27264,Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,10021362,-7.692307692255604e-06 0.0 -3.846153846155558e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX27265,O=C(O)CCN(C1(C(=O)NO)CCCC1)S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1,9869142,-9.374999999950395e-06 -3.1250000000065947e-06 6.2500000000131894e-06
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27266,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,9866250,-3.571428571134762e-06 2.3790493384824782e-17 -7.1428571428682516e-06
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27267,Cc1nc(C)nc(N2C[C@H](C)N(c3ccnc([C@@H](C)O)n3)[C@H](C)C2)n1,10132209,1.200000000014967e-05 -8.881784197001253e-18 -4.000000000008441e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX27261,CC[C@H](C)[C@@H](C(=O)O)n1sc2ccccc2c1=O,462368,-5.555555555739981e-06 -1.1111111111177734e-05 1.111111111113456e-05
0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX27262,Cc1cc(SC2=C(O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO,54687772,2.941176470529135e-06 8.823529411704957e-06 -5.882352941185619e-06
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27263,CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2,135418174,-9.523809523871916e-06 9.52380952380385e-06 -4.761904761915472e-06
1.0,1.0,0.0,,1.0,,0.0,,0.0,,0.0,0.0,TOX26647,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],20056950,-3.3333333333551707e-06 6.47630097698008e-18 -3.3333333333237144e-06
,,,,,,,0.0,,0.0,,,TOX28974,CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,3036780,4.999999999943938e-06 6.661338147750939e-17 -4.999999999995286e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3721,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,5284630,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22379,CO[Si](C)(C)OC,66187,0.0 -1.4285714285744433e-05 -1.982541115402065e-18
0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,TOX20283,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,6624,5.882352941162762e-06 5.8823529411823536e-06 -5.882352941166027e-06
0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX20287,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,16115,4.999999999810711e-06 -4.999999999999449e-06 -1.3877787807814457e-17
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20285,CC(=O)c1ccccc1O,8375,-4.4408920985006264e-17 2.2204460492503132e-17 0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX20284,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,6805,-3.416070845000482e-17 7.692307692298305e-06 -7.692307692294034e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX20289,O=C(O)c1cccc(Cl)n1,20812,0.0 -5.551115123125783e-18 5.4210108624275225e-21
0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,TOX1553,CCCCCCCCCC=O,8175,-8.074349270001139e-17 9.090909090906828e-06 6.30808536718839e-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4704,Cc1ccc(C(C)(C)C)cc1,7390,1.6148698540002277e-16 9.090909090887588e-06 -1.818181818182336e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1557,BrCBr,3024,-3.3333333333333335e-05 0.0 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX10307,Nc1cc(Cl)cc(Cl)c1,12281,1.1111111111091335e-05 0.0 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1554,CCCCCCCCCC(=O)O,2969,-2.500000000016378e-05 -8.333333333328946e-06 8.33333333333444e-06
0.0,,0.0,,,,0.0,,,,1.0,,TOX1559,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,69765,-3.7778422365717134e-17 -5.555555555579615e-06 3.2646532082619078e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27484,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],202877,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27487,CCCCCCCCCOS(=O)(=O)[O-],22561495,-1.4285714285871315e-05 -1.586032892321652e-17 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7249,O=Cc1ccc(C(=O)O)cc1,12088,-9.090909090847532e-06 -9.090909090897997e-06 -9.090909090909088e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7244,CCC(Cl)CCl,12017,0.0 1.666666666670184e-05 1.6666666666669456e-05
0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7247,CC(C)(O)c1ccccc1,12053,-2.0000000000086616e-05 2.654126918244515e-17 6.245004513516506e-18
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7246,O=C1CCCN1,12025,1.850371707708594e-17 -1.666666666666888e-05 1.120342244901688e-18
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7241,ClCc1ccccc1Cl,11906,1.9737298215558337e-16 -2.222222222223481e-05 1.1111111111116055e-05
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX7240,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,11883,-1.538461538468201e-05 7.692307692336735e-06 1.2176424398683357e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24613,N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,0,
0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,,TOX24615,C=CC(=O)OCCOC(=O)C=C,75282,8.333333333239898e-06 -1.6666666666590817e-05 -8.333333333332416e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TOX24616,CCCC[P+](CCCC)(CCCC)CCCC,75312,5.224578939412501e-17 -5.882352941136638e-06 -3.2653618371328133e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TOX24616,CCCC[P+](CCCC)(CCCC)CCCC,75312,5.224578939412501e-17 -5.882352941136638e-06 -3.2653618371328133e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX24617,N#CCc1cccc(C(F)(F)F)c1,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24618,COc1cccc(Br)c1,16971,4.9343245538895844e-17 -4.9343245538895844e-17 -1.1111111111111124e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24619,CCCCCCCCNC,75538,-1.0000000000065512e-05 9.999999999998898e-06 6.938893903907229e-19
0.0,,1.0,,1.0,0.0,0.0,,0.0,,,0.0,TOX21884,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,4578030,-8.074349270001139e-17 0.0 2.5232341468753557e-17
0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TOX3951,CC1=C(C(=O)Nc2ccccc2)SCCO1,21307,-6.249999999929923e-06 6.249999999997577e-06 -1.0408340855860843e-17
0.0,0.0,1.0,,1.0,0.0,,0.0,0.0,1.0,,0.0,TOX3950,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,41384,3.846153845922838e-06 -7.692307692255604e-06 3.846153846144883e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21880,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,12572,-1.1764705882168785e-05 5.882352941136638e-06 -5.882352941162762e-06
0.0,0.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,,TOX26235,Cc1ccc2c(Br)cc(Br)c(O)c2n1,65620,-1.4285714285807874e-05 -1.4285714285728573e-05 0.0
0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,TOX768,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5280863,9.523809523829621e-06 9.52380952375032e-06 -7.341597567973272e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7312,CC(O)COc1ccccc1,92839,-8.074349270001139e-17 -9.090909090928591e-06 9.090909090903043e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX760,O=P1(NCCCl)OCCCN1CCCl,3690,7.1428571428087754e-06 1.4285714285807874e-05 7.1428571428801464e-06
,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX761,C=CC(=C)C,6557,4.4408920985006264e-17 1.1102230246251566e-17 -2e-05
0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX762,CC(C)O,3776,0.0 0.0 2.4999999999990308e-05
0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,TOX764,CC(C)OC(=O)Nc1cccc(Cl)c1,2728,-1.4285714285680992e-05 -1.586032892321652e-17 -7.142857142862304e-06
0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX766,CC(C)OC(=O)Nc1ccccc1,24685,-7.692307692221444e-06 8.540177112501205e-18 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX767,CC=Cc1ccc2c(c1)OCO2,8439,-8.333333333387927e-06 8.33333333335092e-06 -1.6666666666667145e-05
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17072,CCCC(CCC)C(=O)[O-],3549980,-1.0000000000021104e-05 0.0 6.938893903907228e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21085,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,4583,-7.692307692392246e-06 -1.153846153843785e-05 -3.846153846159294e-06
0.0,0.0,1.0,,,0.0,,,0.0,,,1.0,TOX26236,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,11310,0.0 4.674623261579606e-17 1.0526315789507584e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21080,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,0,
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,,TOX27871,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,8633,-4.4408920985006264e-17 -5.0000000000161025e-06 3.3306690738754695e-17
0.0,0.0,,1.0,,,0.0,,0.0,0.0,1.0,0.0,TOX27870,O=C(c1ccccc1)c1cc(Cl)ccc1O,6799,6.249999999902167e-06 -3.469446951953614e-17 1.3877787807814457e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27873,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,2724552,1.666666666666483e-05 -8.33333333330466e-06 -8.333333333337042e-06
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,TOX27872,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,60196294,-2.9605947323337506e-16 -1.2335811384723961e-17 -1.850371707708594e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27875,CC(C)C[P+](C)(CC(C)C)CC(C)C,16218740,-7.142857142852391e-06 -1.4285714285776154e-05 7.142857142856356e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27874,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,60196371,
0.0,,,1.0,,,,,,,1.0,,TOX27876,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,2785208,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6265,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,18725,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX6266,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,13286,5.5555555555179365e-06 -1.1111111111109887e-05 -1.1111111111116055e-05
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX6267,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,33133,4.594026308793751e-17 -6.896551724137172e-06 0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX6261,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,26177,-9.999999999943387e-06 -4.999999999988347e-06 -1.0000000000015552e-05
0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,TOX6262,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,17142,-1.586032892321652e-17 1.4285714285723286e-05 4.761904761904237e-06
0.0,0.0,,,,0.0,0.0,,,,,0.0,TOX6268,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O,4407718,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5074,O=C(O)c1ccc(O)cc1O,1491,-9.090909090887903e-06 5.046468293750712e-18 -2.523234146875356e-18
0.0,,,,,,,1.0,,,1.0,,TOX5076,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,3378440,-8.33333333335092e-06 9.25185853854297e-18 4.166666666663561e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX5070,CC1=CC(C)(C)Nc2ccccc21,8981,3.416070845000482e-17 1.538461538461903e-05 -7.69230769232224e-06
0.0,0.0,1.0,0.0,,0.0,,,0.0,,1.0,,TOX5078,Cc1cc(=O)oc2cc(O)cc(O)c12,5354284,-3.172065784643304e-17 -7.1428571428722165e-06 7.1428571428570995e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5079,CC(C)CNCC(C)C,8085,-1.1111111111035873e-05 1.2335811384723961e-17 -1.1111111111103719e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3187,CNC1(c2ccccc2Cl)CCCCC1=O,3821,-1.1102230246251565e-16 6.249999999999312e-06 -6.250000000002781e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26230,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,37910,-7.999999999768192e-06 -6.439293542825907e-17 7.999999999972473e-06
0.0,0.0,1.0,,1.0,,,,1.0,,1.0,0.0,TOX2399,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,5281707,4.4408920985006264e-17 -4.999999999999449e-06 5.000000000000003e-06
0.0,,1.0,,1.0,1.0,,1.0,1.0,0.0,,,TOX2394,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,5280373,9.523809523745033e-06 -9.523809523803189e-06 -1.057355261547768e-17
0.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,,1.0,,TOX2396,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,5281607,9.349246523159212e-17 5.263157894712889e-06 -9.130123557772668e-19
0.0,0.0,1.0,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,TOX2391,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5280443,1.4999999999920632e-05 -9.999999999971142e-06 -5.0000000000001436e-06
,,,,1.0,1.0,,1.0,0.0,0.0,1.0,,TOX2393,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,4788,4.999999999988347e-06 4.999999999982796e-06 -1.0000000000037756e-05
