smiles,Hepatobiliary disorders,Metabolism and nutrition disorders,Product issues,Eye disorders,Investigations,Musculoskeletal and connective tissue disorders,Gastrointestinal disorders,Social circumstances,Immune system disorders,Reproductive system and breast disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",General disorders and administration site conditions,Endocrine disorders,Surgical and medical procedures,Vascular disorders,Blood and lymphatic system disorders,Skin and subcutaneous tissue disorders,"Congenital, familial and genetic disorders",Infections and infestations,"Respiratory, thoracic and mediastinal disorders",Psychiatric disorders,Renal and urinary disorders,"Pregnancy, puerperium and perinatal conditions",Ear and labyrinth disorders,Cardiac disorders,Nervous system disorders,"Injury, poisoning and procedural complications",cid,compound_name,cid_paras,Molecular_Weight,XLogP3,Hydrogen_Bond_Donor_Count,Hydrogen_Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Topological_Polar_Surface_Area,Heavy_Atom_Count,Formal_Charge,Complexity,Isotope_Atom_Count,Defined_Atom_Stereocenter_Count,Undefined_Atom_Stereocenter_Count,Defined_Bond_Stereocenter_Count,Undefined_Bond_Stereocenter_Count,Covalently_Bonded_Unit_Count,Compound_Is_Canonicalized,Physical_Description,Color/Form,Odor,Boiling_Point,Melting_Point,Flash_Point,Solubility,Density,Description
CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,11167602,Regorafenib,11167602.0,482.8,4.2,3.0,8.0,5.0,482.0768807,482.0768807,"92.4,""Unit"":""Å²""",33.0,0.0,686.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,,,,,,,Insoluble,,"cid is 11167602,compound_name is Regorafenib,cid_paras is 11167602,Molecular_Weight is 482.8,XLogP3 is 4.2,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 8,Rotatable_Bond_Count is 5,Exact_Mass is 482.0768807,Monoisotopic_Mass is 482.0768807,Topological_Polar_Surface_Area is 92.4,""Unit"":""Å²"",Heavy_Atom_Count is 33,Formal_Charge is 0,Complexity is 686,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Solubility is Insoluble"
CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,10100,Propoxyphene,10100.0,339.5,4.2,0.0,3.0,9.0,339.219829168,339.219829168,"29.5,""Unit"":""Å²""",25.0,0.0,397.0,0.0,2.0,0.0,0.0,0.0,1.0,Yes,,Crystalsfrompetroleumether,,,"75.5,""Unit"":""°C""",,"3.32,""Unit"":""mg/L(at25°C)""",,"cid is 10100,compound_name is Propoxyphene,cid_paras is 10100,Molecular_Weight is 339.5,XLogP3 is 4.2,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 3,Rotatable_Bond_Count is 9,Exact_Mass is 339.219829168,Monoisotopic_Mass is 339.219829168,Topological_Polar_Surface_Area is 29.5,""Unit"":""Å²"",Heavy_Atom_Count is 25,Formal_Charge is 0,Complexity is 397,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 2,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Color/Form is Crystalsfrompetroleumether,Melting_Point is 75.5,""Unit"":""°C"",Solubility is 3.32,""Unit"":""mg/L(at25°C)"""
CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)C[C@H]3CC4=CC(=C(C=C34)OC)OC,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,132999,Ivabradine,132999.0,468.6,2.4,0.0,6.0,10.0,468.26242225,468.26242225,"60.5,""Unit"":""Å²""",34.0,0.0,663.0,0.0,1.0,0.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 132999,compound_name is Ivabradine,cid_paras is 132999,Molecular_Weight is 468.6,XLogP3 is 2.4,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 6,Rotatable_Bond_Count is 10,Exact_Mass is 468.26242225,Monoisotopic_Mass is 468.26242225,Topological_Polar_Surface_Area is 60.5,""Unit"":""Å²"",Heavy_Atom_Count is 34,Formal_Charge is 0,Complexity is 663,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 1,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CCCC1=CC(=O)NC(=S)N1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,657298,Propylthiouracil,657298.0,170.23,0.8,2.0,2.0,2.0,170.05138412,170.05138412,"73.2,""Unit"":""Å²""",11.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,"6-n-propyl-2-thiouracilappearsasodorlesswhitecrystallinepowderofstarch-likeappearance.Bittertaste.Saturatedsolutionisneutralorslightlyacidtolitmus.(NTP,1992)"",""Markup"":[{""Start"":0,""Length"":23,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/6-n-propyl-2-thiouracil"",""Type"":""PubChemInternalLink"",""Extra"":""CID-657298",Whitecrystallinepowderofstarch-likeappearancetoeyeandtotouch,,,"426to430°F(NTP,1992)",,>25.5[ug/mL](ThemeanoftheresultsatpH7.4),,"cid is 657298,compound_name is Propylthiouracil,cid_paras is 657298,Molecular_Weight is 170.23,XLogP3 is 0.8,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 2,Rotatable_Bond_Count is 2,Exact_Mass is 170.05138412,Monoisotopic_Mass is 170.05138412,Topological_Polar_Surface_Area is 73.2,""Unit"":""Å²"",Heavy_Atom_Count is 11,Formal_Charge is 0,Complexity is 223,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is 6-n-propyl-2-thiouracilappearsasodorlesswhitecrystallinepowderofstarch-likeappearance.Bittertaste.Saturatedsolutionisneutralorslightlyacidtolitmus.(NTP,1992)"",""Markup"":[{""Start"":0,""Length"":23,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/6-n-propyl-2-thiouracil"",""Type"":""PubChemInternalLink"",""Extra"":""CID-657298,Color/Form is Whitecrystallinepowderofstarch-likeappearancetoeyeandtotouch,Melting_Point is 426to430°F(NTP,1992),Solubility is >25.5[ug/mL](ThemeanoftheresultsatpH7.4)"
C(C=O)C(C=O)O,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,4474778,2-Hydroxybutanedial,4474778.0,102.09,-1.5,1.0,3.0,3.0,102.031694049,102.031694049,"54.4,""Unit"":""Å²""",7.0,0.0,69.3,0.0,0.0,1.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 4474778,compound_name is 2-Hydroxybutanedial,cid_paras is 4474778,Molecular_Weight is 102.09,XLogP3 is -1.5,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 3,Rotatable_Bond_Count is 3,Exact_Mass is 102.031694049,Monoisotopic_Mass is 102.031694049,Topological_Polar_Surface_Area is 54.4,""Unit"":""Å²"",Heavy_Atom_Count is 7,Formal_Charge is 0,Complexity is 69.3,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 1,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
C1CC1NC2=NC(=NC3=C2N=CN3C4CC(C=C4)CO)N,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1971,{4-[2-amino-6-(cyclopropylamino)-9H-purin-9-yl]cyclopent-2-en-1-yl}methanol,1971.0,286.33,0.9,3.0,6.0,4.0,286.15420922,286.15420922,"102,""Unit"":""Å²""",21.0,0.0,414.0,0.0,0.0,2.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 1971,compound_name is {4-[2-amino-6-(cyclopropylamino)-9H-purin-9-yl]cyclopent-2-en-1-yl}methanol,cid_paras is 1971,Molecular_Weight is 286.33,XLogP3 is 0.9,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 6,Rotatable_Bond_Count is 4,Exact_Mass is 286.15420922,Monoisotopic_Mass is 286.15420922,Topological_Polar_Surface_Area is 102,""Unit"":""Å²"",Heavy_Atom_Count is 21,Formal_Charge is 0,Complexity is 414,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 2,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1972,Ambisome,1972.0,924.1,0.0,12.0,18.0,3.0,923.48784986,923.48784986,"320,""Unit"":""Å²""",65.0,0.0,1670.0,0.0,0.0,19.0,0.0,7.0,1.0,Yes,,"Deepyellowprismsorneedlesfromn,n-dimethylformamide"",""Markup"":[{""Start"":35,""Length"":21,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/n%2Cn-dimethylformamide"",""Type"":""PubChemInternalLink"",""Extra"":""CID-6228",ODORLESSORPRACTICALLYSO,,170°C(gradualdecomposition),,"InN,N-dimethylformamide2-4mg/ml,inN,N-dimethylformamide+hydrochloricacid60-80mg/ml,indimethylsulfoxide30-40mg/ml"",""Markup"":[{""Start"":3,""Length"":21,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/N%2CN-dimethylformamide"",""Type"":""PubChemInternalLink"",""Extra"":""CID-6228""",,"cid is 1972,compound_name is Ambisome,cid_paras is 1972,Molecular_Weight is 924.1,XLogP3 is 0,Hydrogen_Bond_Donor_Count is 12,Hydrogen_Bond_Acceptor_Count is 18,Rotatable_Bond_Count is 3,Exact_Mass is 923.48784986,Monoisotopic_Mass is 923.48784986,Topological_Polar_Surface_Area is 320,""Unit"":""Å²"",Heavy_Atom_Count is 65,Formal_Charge is 0,Complexity is 1670,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 19,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 7,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Color/Form is Deepyellowprismsorneedlesfromn,n-dimethylformamide"",""Markup"":[{""Start"":35,""Length"":21,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/n%2Cn-dimethylformamide"",""Type"":""PubChemInternalLink"",""Extra"":""CID-6228,Odor is ODORLESSORPRACTICALLYSO,Melting_Point is 170°C(gradualdecomposition),Solubility is InN,N-dimethylformamide2-4mg/ml,inN,N-dimethylformamide+hydrochloricacid60-80mg/ml,indimethylsulfoxide30-40mg/ml"",""Markup"":[{""Start"":3,""Length"":21,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/N%2CN-dimethylformamide"",""Type"":""PubChemInternalLink"",""Extra"":""CID-6228"""
CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1978,Acebutolol,1978.0,336.4,1.7,3.0,5.0,10.0,336.20490738,336.20490738,"87.7,""Unit"":""Å²""",24.0,0.0,401.0,0.0,0.0,1.0,0.0,0.0,1.0,Yes,Solid,,,,136-138,,"259,""Unit"":""mg/L""",,"cid is 1978,compound_name is Acebutolol,cid_paras is 1978,Molecular_Weight is 336.4,XLogP3 is 1.7,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 10,Exact_Mass is 336.20490738,Monoisotopic_Mass is 336.20490738,Topological_Polar_Surface_Area is 87.7,""Unit"":""Å²"",Heavy_Atom_Count is 24,Formal_Charge is 0,Complexity is 401,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 1,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Melting_Point is 136-138,Solubility is 259,""Unit"":""mg/L"""
CC(=O)NC1=CC=C(C=C1)O,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1983,Acetaminophen,1983.0,151.16,0.5,2.0,2.0,1.0,151.06332853,151.06332853,"49.3,""Unit"":""Å²""",11.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,"4-hydroxyacetanilideisanodorlesswhitecrystallinesolid.Bittertaste.pH(saturatedaqueoussolution)about6.(NTP,1992)"",""Markup"":[{""Start"":0,""Length"":20,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/4-hydroxyacetanilide"",""Type"":""PubChemInternalLink"",""Extra"":""CID-1983","Largemonoclinicprismsfromwater"",""Markup"":[{""Start"":29,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962",Odorless,>500,"336to342°F(NTP,1992)",,>22.7[ug/mL](ThemeanoftheresultsatpH7.4),"1.293at70°F(NTP,1992)-Denserthanwater;willsink"",""Markup"":[{""Start"":41,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962","cid is 1983,compound_name is Acetaminophen,cid_paras is 1983,Molecular_Weight is 151.16,XLogP3 is 0.5,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 2,Rotatable_Bond_Count is 1,Exact_Mass is 151.063328530,Monoisotopic_Mass is 151.063328530,Topological_Polar_Surface_Area is 49.3,""Unit"":""Å²"",Heavy_Atom_Count is 11,Formal_Charge is 0,Complexity is 139,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is 4-hydroxyacetanilideisanodorlesswhitecrystallinesolid.Bittertaste.pH(saturatedaqueoussolution)about6.(NTP,1992)"",""Markup"":[{""Start"":0,""Length"":20,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/4-hydroxyacetanilide"",""Type"":""PubChemInternalLink"",""Extra"":""CID-1983,Color/Form is Largemonoclinicprismsfromwater"",""Markup"":[{""Start"":29,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962,Odor is Odorless,Boiling_Point is >500,Melting_Point is 336to342°F(NTP,1992),Solubility is >22.7[ug/mL](ThemeanoftheresultsatpH7.4),Density is 1.293at70°F(NTP,1992)-Denserthanwater;willsink"",""Markup"":[{""Start"":41,""Length"":5,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/water"",""Type"":""PubChemInternalLink"",""Extra"":""CID-962"
CC(=O)NC1=NN=C(S1)S(=O)(=O)N,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1986,Acetazolamide,1986.0,222.3,-0.3,2.0,7.0,2.0,221.98813241,221.98813241,"152,""Unit"":""Å²""",13.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,"Acetazolamideappearsaswhitetoyellowish-whitefinecrystallinepowder.Noodorortaste.(NTP,1992)"",""Markup"":[{""Start"":0,""Length"":13,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/Acetazolamide"",""Type"":""PubChemInternalLink"",""Extra"":""CID-1986",CRYSTALSFROMWATER,ODORLESS,,"496to498°F(effervescence)(NTP,1992)",,>33.3[ug/mL](ThemeanoftheresultsatpH7.4),,"cid is 1986,compound_name is Acetazolamide,cid_paras is 1986,Molecular_Weight is 222.3,XLogP3 is -0.3,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 2,Exact_Mass is 221.98813241,Monoisotopic_Mass is 221.98813241,Topological_Polar_Surface_Area is 152,""Unit"":""Å²"",Heavy_Atom_Count is 13,Formal_Charge is 0,Complexity is 297,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Acetazolamideappearsaswhitetoyellowish-whitefinecrystallinepowder.Noodorortaste.(NTP,1992)"",""Markup"":[{""Start"":0,""Length"":13,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/Acetazolamide"",""Type"":""PubChemInternalLink"",""Extra"":""CID-1986,Color/Form is CRYSTALSFROMWATER,Odor is ODORLESS,Melting_Point is 496to498°F(effervescence)(NTP,1992),Solubility is >33.3[ug/mL](ThemeanoftheresultsatpH7.4)"
CC(=O)NO,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1990,Acetohydroxamic Acid,1990.0,75.07,-1.6,2.0,2.0,0.0,75.032028402,75.032028402,"49.3,""Unit"":""Å²""",5.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,,,,"90.5,""Unit"":""°C""",,<0.2[ug/mL](ThemeanoftheresultsatpH7.4),,"cid is 1990,compound_name is Acetohydroxamic Acid,cid_paras is 1990,Molecular_Weight is 75.07,XLogP3 is -1.6,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 2,Rotatable_Bond_Count is 0,Exact_Mass is 75.032028402,Monoisotopic_Mass is 75.032028402,Topological_Polar_Surface_Area is 49.3,""Unit"":""Å²"",Heavy_Atom_Count is 5,Formal_Charge is 0,Complexity is 42.9,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Melting_Point is 90.5,""Unit"":""°C"",Solubility is <0.2[ug/mL](ThemeanoftheresultsatpH7.4)"
CCCCCCCCCCCCCCCCCCCCCCO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12620,Docosanol,12620.0,326.6,10.5,1.0,1.0,20.0,326.354866087,326.354866087,"20.2,""Unit"":""Å²""",23.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,"PelletsorLargeCrystals,OtherSolid;Liquid",Colorlesswaxysolid,,180°Cat0.22mmHg,65-72°C,195°C,"Slightlysolubleinether;verysolubleinethanol,methanol,petroleumether;solubleinchloroform"",""Markup"":[{""Start"":43,""Length"":7,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/ethanol"",""Type"":""PubChemInternalLink"",""Extra"":""CID-702""",0.8063g/mlat75°C;0.7986g/mlat85°C;0.7911g/mlat95°C,"cid is 12620,compound_name is Docosanol,cid_paras is 12620,Molecular_Weight is 326.6,XLogP3 is 10.5,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 1,Rotatable_Bond_Count is 20,Exact_Mass is 326.354866087,Monoisotopic_Mass is 326.354866087,Topological_Polar_Surface_Area is 20.2,""Unit"":""Å²"",Heavy_Atom_Count is 23,Formal_Charge is 0,Complexity is 190,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is PelletsorLargeCrystals,OtherSolid;Liquid,Color/Form is Colorlesswaxysolid,Boiling_Point is 180°Cat0.22mmHg,Melting_Point is 65-72°C,Flash_Point is 195°C,Solubility is Slightlysolubleinether;verysolubleinethanol,methanol,petroleumether;solubleinchloroform"",""Markup"":[{""Start"":43,""Length"":7,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/ethanol"",""Type"":""PubChemInternalLink"",""Extra"":""CID-702"",Density is 0.8063g/mlat75°C;0.7986g/mlat85°C;0.7911g/mlat95°C"
CCCCC(C)(CC=C[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,42955,"7-[(1R,2R,3R)-3-hydroxy-2-(4-hydroxy-4-methyloct-1-enyl)-5-oxocyclopentyl]heptanoic acid methyl ester",42955.0,382.5,3.7,2.0,5.0,14.0,382.27192431,382.27192431,"83.8,""Unit"":""Å²""",27.0,0.0,487.0,0.0,3.0,1.0,0.0,1.0,1.0,Yes,,,,,,,,,"cid is 42955,compound_name is 7-[(1R,2R,3R)-3-hydroxy-2-(4-hydroxy-4-methyloct-1-enyl)-5-oxocyclopentyl]heptanoic acid methyl ester,cid_paras is 42955,Molecular_Weight is 382.5,XLogP3 is 3.7,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 14,Exact_Mass is 382.27192431,Monoisotopic_Mass is 382.27192431,Topological_Polar_Surface_Area is 83.8,""Unit"":""Å²"",Heavy_Atom_Count is 27,Formal_Charge is 0,Complexity is 487,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 3,Undefined_Atom_Stereocenter_Count is 1,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 1,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,72081,Terlipressin,72081.0,1227.4,-5.8,16.0,19.0,25.0,1226.49609806,1226.49609806,"563,""Unit"":""Å²""",85.0,0.0,2380.0,0.0,8.0,0.0,0.0,0.0,1.0,Yes,Solid,,,,,,"1,""Unit"":""g/L""",,"cid is 72081,compound_name is Terlipressin,cid_paras is 72081,Molecular_Weight is 1227.4,XLogP3 is -5.8,Hydrogen_Bond_Donor_Count is 16,Hydrogen_Bond_Acceptor_Count is 19,Rotatable_Bond_Count is 25,Exact_Mass is 1226.49609806,Monoisotopic_Mass is 1226.49609806,Topological_Polar_Surface_Area is 563,""Unit"":""Å²"",Heavy_Atom_Count is 85,Formal_Charge is 0,Complexity is 2380,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 8,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Solubility is 1,""Unit"":""g/L"""
C([C@@H]([C@@H]1C(=O)C(=C(O1)[O-])[O-])O)O.[Ca+2],0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11020241,"calcium;(2R)-2-[(1S)-1,2-dihydroxyethyl]-5-oxo-2H-furan-3,4-diolate",11020241.0,214.19,,2.0,6.0,2.0,213.9790288,213.9790288,"113,""Unit"":""Å²""",13.0,0.0,232.0,0.0,2.0,0.0,0.0,0.0,2.0,Yes,,,,,,,,,"cid is 11020241,compound_name is calcium;(2R)-2-[(1S)-1,2-dihydroxyethyl]-5-oxo-2H-furan-3,4-diolate,cid_paras is 11020241,Molecular_Weight is 214.19,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 6,Rotatable_Bond_Count is 2,Exact_Mass is 213.9790288,Monoisotopic_Mass is 213.9790288,Topological_Polar_Surface_Area is 113,""Unit"":""Å²"",Heavy_Atom_Count is 13,Formal_Charge is 0,Complexity is 232,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 2,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 2,Compound_Is_Canonicalized is Yes"
